username,tweetText,postTimeRaw,scrapeTime,tag,postTime,year,month,day
@xmy_0,"รีวิวหน่อยจิ
 #ธรรมศาสตร์ช้างเผือก",2024-03-26 02:02:22,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-26 02:02:22,2025,3,26
@xbonejay,มีรุ่นพี่คนไหนติดสัมรอบเยี่ยมบ้านมั้ยคะ อยากสอบถาม #ช้างเผือกมธ #ช้างเผือกธรรมศาสตร์ #ธรรมศาสตร์ช้างเผือก #ทีมมธ,2024-03-21 19:31:39,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-21 19:31:39,2025,3,21
·,ใครสัมเกี่ยวกับบ้านเสร็จแล้วบ้างคะะ #ธรรมศาสตร์ช้างเผือก,2024-03-20 02:44:01,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-20 02:44:01,2025,3,20
@pthwanna,มีใครสัมภาษณ์รอบ2แล้วบ้างมั้ยคะ อยากคุยด้วยค่ะ #ธรรมศาสตร์ช้างเผือก,2024-03-15 02:36:21,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-03-15 02:36:21,2025,3,15
@15febseqt,มีใครพอบอกเงื่อนไขของโควต้ารอบนี้ได้ไหมคะ เราเคยอ่านเจอว่าต้องทำกิจกรรมให้อย่างน้อยสองกิจกรรมต่อเทอมเพื่อต่อทุน แต่เราหาเอกสารนั้นไม่เจอแล้วค่ะ  #ธรรมศาสตร์ช้างเผือก,2024-02-29 09:13:50,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-28 09:13:50,2025,2,28
@614675num,"อะ สำหรับแนวทางคำถาม เพิ่มเติม DM มาครับ เดะตอบให้
#ธรรมศาสตร์ช้างเผือก",2024-02-29 06:19:45,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-28 06:19:45,2025,2,28
@JK_Pandasocute,ติดสัมครั้งนี้ แล้วจะชัวไหมคะว่าจะติดแน่นอน #ธรรมศาสตร์ช้างเผือก,2024-02-29 05:58:17,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-28 05:58:17,2025,2,28
@Focus547104,สาขาเรารับ 6 คน ติดสัมรอบล่าสุด 5 คน จะรับทุกคนไหมคะ เราติด IR ค่ะ #ธรรมศาสตร์ช้างเผือก,2024-02-29 05:29:58,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-28 05:29:58,2025,2,28
@wyntxrrr,ใครผ่านศิลปศาสตร์บ้างคะะะ  #ธรรมศาสตร์ช้างเผือก,2024-02-29 03:38:55,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-28 03:38:55,2025,2,28
@nachom129,มีใครสัมบริหารบ้าง เดมหน่อยๆ #ธรรมศาสตร์ช้างเผือก,2024-02-17 13:49:20,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-17 13:49:20,2025,2,17
@byfarky,เสดสาดสัมกันกี่นาทีหรอคะ เรา9 #ธรรมศาสตร์ช้างเผือก,2024-02-17 13:42:38,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-17 13:42:38,2025,2,17
@mell_melloww,คืออาจารย์ถามคำถามที่หนูไม่ได้เตรียมมาเลย หนูก็เตรียมเชิงวิชาการมา สรุปอาจารย์ถามเกี่ยวกับนายกหนูก็อ๊องเลยสิคะ#ธรรมศาสตร์ช้างเผือก,2024-02-17 12:54:57,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-17 12:54:57,2025,2,17
@rapxnzxlryn,รีวิวสอบสัมภาษณ์เสดสาดวันนี้คือจำลองตัวเองเป็นรัฐบาลฉ่ำ #ธรรมศาสตร์ช้างเผือก,2024-02-17 11:44:19,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-17 11:44:19,2025,2,17
@bblyyds__,"ใครสัม ศิลศาสตร์ เอกอิ้ง เมคเฟรนกันไหมครับ TT
#ธรรมศาสตร์ช้างเผือก",2024-02-17 09:06:09,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-17 09:06:09,2025,2,17
@babyjangk0,ดูจากการสัมภาษณ์แล้ว บอกลา เสดสาด มธ เลยละกันเนอะ #ธรรมศาสตร์ช้างเผือก,2024-02-17 08:49:22,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-17 08:49:22,2025,2,17
@engle_kk,สัมเสดสาดช็อตไปเยอะมากกก #ธรรมศาสตร์ช้างเผือก,2024-02-17 07:43:39,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-17 07:43:39,2025,2,17
@MadE9ers,สัมนิติเป็นไงบ้างคะ #ธรรมศาสตร์ช้างเผือก #ทีมมธ #ช้างเผือกมธ,2024-02-17 06:40:40,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-17 06:40:40,2025,2,17
@f10blu,"รีแอคอาจารย์คือรางมามาก  รางไม่ติด ตอบอะไรไป ขมวดคิ้วฉ่ำ ฉันจบแล้ว ฮ่าฮ่าฮ่า
#ธรรมศาสตร์ช้างเผือก #มธช้างเผือก",2024-02-17 06:35:53,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-17 06:35:53,2025,2,17
@namionomio,อาจารคุยดีมาก อาจารตอบคำถามหนุเยอะกว่าที่หนุตอบอีกค่ะจบเจ๊า #ธรรมศาสตร์ช้างเผือก,2024-02-17 05:54:46,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-17 05:54:46,2025,2,17
@nearrada,มีใครสัม วิศวะเคมี มั้ยคะมาเมคเฟรนกันน #ช้างเผือกมธ #ธรรมศาสตร์ช้างเผือก,2024-02-17 05:48:21,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-17 05:48:21,2025,2,17
@xbonejay,มีใครสัมวิทเคมีมั้ย เป็นไงบ้าง  #ธรรมศาสตร์ช้างเผือก #ช้างเผือกมธ #ช้างเผือกธรรมศาสตร์ #ทีมมธ,2024-02-17 04:49:52,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-17 04:49:52,2025,2,17
·,"จารย์สัมเร็วมาก ไม่กี่นาทีเอง จะติดมั้ย
ใจแป้วมากค่า #ธรรมศาสตร์ช้างเผือก",2024-02-17 03:06:20,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-17 03:06:20,2025,2,17
@wyntxrrr,เขาเริ่มรึยังคะ #ธรรมศาสตร์ช้างเผือก,2024-02-17 01:37:22,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-17 01:37:22,2025,2,17
@hihib3eb,มีพี่คนไหนแนะนำการสัมคณะนิติได้มั้ยบ้างคะ #ธรรมศาสตร์ช้างเผือก #มธ #โครงการช้างเผือก,2024-02-15 07:26:35,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-15 07:26:35,2025,2,15
@wiwwiw_w,"ใครพอจะแนะนำได้ไหมคะคือเราไปขอใบรับรองแพทย์มาแล้วไม่เห็นมีเรื่องสายตาเลยทั้งที่เราก็บอกหมอนะ มันจะใช้ได้ไหมคะหรือต้องขอใหม่
#ธรรมศาสตร์ช้างเผือก",2024-02-14 14:59:32,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-14 14:59:32,2025,2,14
@junyfish813,มีรุ่นพี่คนไหนพอจะแนะนำเกี่ยวกับการสัมภาษณ์ของคณะเศรษฐศาสตร์ได้บ้างมั้ยคะ #ธรรมศาสตร์ช้างเผือก,2024-02-14 12:12:18,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-14 12:12:18,2025,2,14
@selfmekanai,มีพี่ๆ 66 คนไหนติดคณะเศรษฐศาสตร์ โครงการช้างเผือก มธ ไหมครับอยากถามข้อมูลหน่อยครับ #ธรรมศาสตร์ช้างเผือก,2024-02-14 11:14:59,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-14 11:14:59,2025,2,14
@jayzqxx,มีรุ่นพี่คนไหนติดสัมบริหารมั้ยคะ อยากจะปรึกษาเรื่องสัมภาษณ์ #ธรรมศาสตร์ช้างเผือก #ช้างเผือกมธ #ทีมมธ,2024-02-14 10:00:24,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-14 10:00:24,2025,2,14
@llmaap,มีรุ่นพี่คนไหนติดคณะสังคมวิทยาและมานุษยวิทยาไหมคะ อยากปรึกษาเรื่องสัมภาษณ์ #ธรรมศาสตร์ช้างเผือก #ทีมมธ #dek67,2024-02-14 04:27:18,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-14 04:27:18,2025,2,14
@COLMEHART,ติดสัมแล้ว  #ธรรมศาสตร์ช้างเผือก #dek67,2024-02-14 03:31:42,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-14 03:31:42,2025,2,14
@170449p,จำนวนรายชื่อคนที่ติดจะเท่าที่เขากำหนดไว้พอดีเลยมั้ยคะ #ธรรมศาสตร์ช้างเผือก,2024-02-13 23:05:13,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-13 23:05:13,2025,2,13
@Momix31,"ก่อนกดสมัครมีคนลงสมัครคณะศิลปศาสตร์ไปแล้ว100กว่าคน เราจะมีสิทธิ์ไหมคะเนี่ย  

#ธรรมศาสตร์ช้างเผือก",2024-02-13 17:35:11,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-13 17:35:11,2025,2,13
@yellowsmum,ทุนช้างเผือกประกาศกี่โมงคะ #ช้างเผือกมธ #ธรรมศาสตร์ช้างเผือก #ทีมมธ,2024-02-13 10:41:43,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-13 10:41:43,2025,2,13
@phaaaaton,ทุนธรรมศาสตร์ช้างเผือกใช้คะแนน A-levelไหม? #dek67 #ธรรมศาสตร์ช้างเผือก #ช้างเผือกมธ,2024-02-12 16:33:09,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-12 16:33:09,2025,2,12
@llmaap,มีใครยื่นสังวิทไหมคะ #ธรรมศาสตร์ช้างเผือก,2024-02-07 03:19:46,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-07 03:19:46,2025,2,7
@himynameisjinx,มีรุ่นพี่ที่ติดรัฐศาตร์เอกการระหว่างประเทศไหมคะ #ธรรมศาสตร์ช้างเผือก,2024-02-06 08:48:04,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-02-06 08:48:04,2025,2,6
@Myluvu2,มีพี่ๆคนไหนติดสหเวชมั้ยคะ เราอยากทราบคะแนนคร่าวๆว่าเราพอมีสิทธิ์จะติดมั้ยㅠㅠ #ธรรมศาสตร์ช้างเผือก,2024-01-31 23:48:24,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-01-31 23:48:24,2025,1,31
@likeaboyfriend,มีใครทราบมั้ยคะว่า​ คะเเนนต่ำสุดที่ติดวารสารปี​ 66​ คือเท่าไรหรอคะ​ #ธรรมศาสตร์ช้างเผือก,2024-01-27 15:59:39,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-01-27 15:59:39,2025,1,27
@Gummygumya,คือเรายื่นรอบสองแล้วขึ้นแบบนี้อะค่ะ กดดำเนินการต่อแล้วน้องไม่ขยับด้วยทำนังไงดีคะ #ธรรมศาสตร์ #ธรรมศาสตร์ช้างเผือก #dek67,2024-01-16 16:44:26,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-01-16 16:44:26,2025,1,16
@anchisa_g,ตรงที่ให้ใส่ภาพประกอบในหน้าต่างๆนี่เราต้องปริ้นมาแปะหรือว่าใส่รูปลงไปได้เลยคะ #ธรรมศาสตร์ช้างเผือก,2024-01-16 12:33:59,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-01-16 12:33:59,2025,1,16
@7jU8OXidmJE0MJh,วาดแผนที่ไปบ้านยังไงหรอครับ ต้องวาดละเอียดขนาดไหนครับ? #ธรรมศาสตร์ช้างเผือก #dek67,2024-01-16 02:33:20,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-01-16 02:33:20,2025,1,16
@jcrubraknoonoi,"ทุกคนนนอยากรู้ว่า สามารถกรอกในไอแพดได้มั้ย แต่ตรงเป็นความเห็นครูจะเป็นปากกาจะได้มั้ย  #ธรรมศาสตร์ช้างเผือก
#ช้างเผือกมธ #dek67",2024-01-14 11:44:29,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-01-14 11:44:29,2025,1,14
@babyjangk0,อยากอ่านเรียงความของรุ่นพี่ #ธรรมศาสตร์ช้างเผือก พอมีรุ่นพี่คนไหนสะดวกใจให้ดูเป็นแนวทางไหมคะ,2024-01-13 05:04:21,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-01-13 05:04:21,2025,1,13
@UU2818,"แอคเราเอง ไปอ่านกั๊นน 
#ธรรมศาสตร์ช้างเผือก
#dek67 https://x.com/614675num/stat/614675num/status/1745807912356991174…",2024-01-12 14:40:06,2025-05-08 14:58:27.812905,ธรรมศาสตร์ช้างเผือก,2025-01-12 14:40:06,2025,1,12
